"Location","String Value","String Representation","Data Type","Label","Is Ascii","Function Name"
"005236c0","AIBSS TXFAIL config beacon timeout duration: %d 
Max consecutive Tx failure before TXFAIL event:%d 
","\"AIBSS TXFAIL config beacon timeout duration: %d \r\nMax consecutive Tx failure before TXFAIL event:%d \r\n\"","ds","s_AIBSS_TXFAIL_config_beacon_timeo_005236c0","true",""
"00523728","Max ATIM failures before TXFAIL event: %d 
","\"Max ATIM failures before TXFAIL event: %d \r\n\"","ds","s_Max_ATIM_failures_before_TXFAIL_e_00523728","true",""
"00523758","wrong extra arguments","\"wrong extra arguments\"","ds","s_wrong_extra_arguments_00523758","true",""
"00523770","station count: %d
","\"station count: %d\n\"","ds","s_station_count:_%d_00523770","true",""
"00523784","channel utilization: %d
","\"channel utilization: %d\n\"","ds","s_channel_utilization:_%d_00523784","true",""
"005237a0","avail admission capacity: %d
","\"avail admission capacity: %d\n\"","ds","s_avail_admission_capacity:_%d_005237a0","true",""
"005237c0","wl_bssload_static: channel utilization not provided","\"wl_bssload_static: channel utilization not provided\"","ds","s_wl_bssload_static:_channel_utili_005237c0","true",""
"005237f4","wl_bssload_static: avail admission capacity not provided","\"wl_bssload_static: avail admission capacity not provided\"","ds","s_wl_bssload_static:_avail_admissi_005237f4","true",""
"00523830","enabled","\"enabled\"","ds","s_enabled_00523830","true",""
"00523838","disabled","\"disabled\"","ds","s_disabled_00523838","true",""
"00523844","AUTO (%s)
","\"AUTO (%s)\n\"","ds","s_AUTO_(%s)_00523844","true",""
"00523850","Incorrect value for Time specified","\"Incorrect value for Time specified\"","ds","s_Incorrect_value_for_Time_specifi_00523850","true",""
"00523874","Measure Time: %d ms
","\"Measure Time: %d ms\n\"","ds","s_Measure_Time:_%d_ms_00523874","true",""
"0052388c","DFS Preferred channel list:: ","\"DFS Preferred channel list:: \"","ds","s_DFS_Preferred_channel_list::_0052388c","true",""
"005238ac","%s(0x%x) ","\"%s(0x%x) \"","ds","s_%s(0x%x)_005238ac","true",""
"005238b8","(0x%x) ","\"(0x%x) \"","ds","s_(0x%x)_005238b8","true",""
"005238c0","DFS Preferred Channel:: %s (0x%x)
","\"DFS Preferred Channel:: %s (0x%x)\n\"","ds","s_DFS_Preferred_Channel::_%s_(0x%x_005238c0","true",""
"005238e4","DFS Preferred Channel:: 0x%x
","\"DFS Preferred Channel:: 0x%x\n\"","ds","s_DFS_Preferred_Channel::_0x%x_005238e4","true",""
"00523904","Please provide channel list","\"Please provide channel list\"","ds","s_Please_provide_channel_list_00523904","true",""
"00523920","List Configuration is not supported in this version of driver","\"List Configuration is not supported in this version of driver\"","ds","s_List_Configuration_is_not_suppor_00523920","true",""
"00523964","channel should be prefixed with +/-","\"channel should be prefixed with +/-\"","ds","s_channel_should_be_prefixed_with_+_00523964","true",""
"00523988","Invalid channel specified","\"Invalid channel specified\"","ds","s_Invalid_channel_specified_00523988","true",""
"005239a4","Ignoring chanspec 0x%x
","\"Ignoring chanspec 0x%x\n\"","ds","s_Ignoring_chanspec_0x%x_005239a4","true",""
"005239bc","Maximum %d channels supported
","\"Maximum %d channels supported\n\"","ds","s_Maximum_%d_channels_supported_005239bc","true",""
"005239dc","Error allocating %d bytes for route table
","\"Error allocating %d bytes for route table\n\"","ds","s_Error_allocating_%d_bytes_for_ro_005239dc","true",""
"00523a08","No entries present","\"No entries present\"","ds","s_No_entries_present_00523a08","true",""
"00523a1c","entry%d","\"entry%d\"","ds","s_entry%d_00523a1c","true",""
"00523a28","wrong command format
","\"wrong command format\n\"","ds","s_wrong_command_format_00523a28","true",""
"00523a40","period %u
","\"period %u\n\"","ds","s_period_%u_00523a40","true",""
"00523a4c","scans allowed per period %u
","\"scans allowed per period %u\n\"","ds","s_scans_allowed_per_period_%u_00523a4c","true",""
"00523a6c","Failed to get stats.
","\"Failed to get stats.\n\"","ds","s_Failed_to_get_stats._00523a6c","true",""
"00523a84","Seconds test run %d
No of dma completed %d
Bytes transfered per dma %d
Bus throughput: %d mbps
","\"Seconds test run %d\nNo of dma completed %d\nBytes transfered per dma %d\nBus throughput: %d mbps\n\"","ds","s_Seconds_test_run_%d_No_of_dma_co_00523a84","true",""
"00523ae4","Failed to allocate buffer.
","\"Failed to allocate buffer.\n\"","ds","s_Failed_to_allocate_buffer._00523ae4","true",""
"00523b00","%s: could not parse \"%s\" as an int for max_dma_descriptors 
","\"%s: could not parse \\"%s\\" as an int for max_dma_descriptors \n\"","ds","s_%s:_could_not_parse_\"%s\"_as_an_i_00523b00","true",""
"00523b40","failed to trigger measurement %d
","\"failed to trigger measurement %d\n\"","ds","s_failed_to_trigger_measurement_%d_00523b40","true",""
"00523b64","%s(): wlu_var_getbuf failed %d 
","\"%s(): wlu_var_getbuf failed %d \r\n\"","ds","s_%s():_wlu_var_getbuf_failed_%d_00523b64","true",""
"00523b88","ifname: %s bsscfgidx: %d mac_addr %s
","\"ifname: %s bsscfgidx: %d mac_addr %s\r\n\"","ds","s_ifname:_%s_bsscfgidx:_%d_mac_add_00523b88","true",""
"00523bb0","Mode is required ","\"Mode is required \"","ds","s_Mode_is_required_00523bb0","true",""
"00523bc4","Mode can only be 0 or 1","\"Mode can only be 0 or 1\"","ds","s_Mode_can_only_be_0_or_1_00523bc4","true",""
"00523bdc","cck rssi-2g:","\"cck rssi-2g:\"","ds","s_cck_rssi-2g:_00523bdc","true",""
"00523bf4","cck rssi-5g:","\"cck rssi-5g:\"","ds","s_cck_rssi-5g:_00523bf4","true",""
"00523c04","ofdm rssi-2g:","\"ofdm rssi-2g:\"","ds","s_ofdm_rssi-2g:_00523c04","true",""
"00523c14","ofdm rssi-5g:","\"ofdm rssi-5g:\"","ds","s_ofdm_rssi-5g:_00523c14","true",""
"00523c24","phy_n 1x1 rssi-2g:","\"phy_n 1x1 rssi-2g:\"","ds","s_phy_n_1x1_rssi-2g:_00523c24","true",""
"00523c38","phy_n 1x1 rssi-5g:","\"phy_n 1x1 rssi-5g:\"","ds","s_phy_n_1x1_rssi-5g:_00523c38","true",""
"00523c4c","phy_n 2x2 rssi-2g:","\"phy_n 2x2 rssi-2g:\"","ds","s_phy_n_2x2_rssi-2g:_00523c4c","true",""
"00523c60","phy_n 2x2 rssi-5g:","\"phy_n 2x2 rssi-5g:\"","ds","s_phy_n_2x2_rssi-5g:_00523c60","true",""
"00523c74","phy_ac 1x1 rssi-2g:","\"phy_ac 1x1 rssi-2g:\"","ds","s_phy_ac_1x1_rssi-2g:_00523c74","true",""
"00523c88","phy_ac 1x1 rssi-5g:","\"phy_ac 1x1 rssi-5g:\"","ds","s_phy_ac_1x1_rssi-5g:_00523c88","true",""
"00523c9c","phy_ac 2x2 rssi-2g:","\"phy_ac 2x2 rssi-2g:\"","ds","s_phy_ac_2x2_rssi-2g:_00523c9c","true",""
"00523cb0","phy_ac 2x2 rssi-5g:","\"phy_ac 2x2 rssi-5g:\"","ds","s_phy_ac_2x2_rssi-5g:_00523cb0","true",""
"00523cd8","Wrong phy-type: only cck/ofdm/11n/11ac supported","\"Wrong phy-type: only cck/ofdm/11n/11ac supported\"","ds","s_Wrong_phy-type:_only_cck/ofdm/11_00523cd8","true",""
"00523d0c","cck not allowed on 5g","\"cck not allowed on 5g\"","ds","s_cck_not_allowed_on_5g_00523d0c","true",""
"00523d24","Wrong band-type: only '2g' and '5g' are supported","\"Wrong band-type: only '2g' and '5g' are supported\"","ds","s_Wrong_band-type:_only_'2g'_and_'_00523d24","true",""
"00523d58","Wrong number of streams: Only 1 to 4 supported","\"Wrong number of streams: Only 1 to 4 supported\"","ds","s_Wrong_number_of_streams:_Only_1_t_00523d58","true",""
"00523d88","Only 1 stream allowed for CCK/OFDM","\"Only 1 stream allowed for CCK/OFDM\"","ds","s_Only_1_stream_allowed_for_CCK/OF_00523d88","true",""
"00523dac","ofdm rssi-%sg:
","\"ofdm rssi-%sg:\n\"","ds","s_ofdm_rssi-%sg:_00523dac","true",""
"00523dbc","11N streams:%dx%d rssi-%sg:
","\"11N streams:%dx%d rssi-%sg:\n\"","ds","s_11N_streams:%dx%d_rssi-%sg:_00523dbc","true",""
"00523ddc","11AC streams:%dx%d rssi-%sg:
","\"11AC streams:%dx%d rssi-%sg:\n\"","ds","s_11AC_streams:%dx%d_rssi-%sg:_00523ddc","true",""
"00523dfc","Insufficient params for mode 1","\"Insufficient params for mode 1\"","ds","s_Insufficient_params_for_mode_1_00523dfc","true",""
"00523e1c","Interface:%s\,Baud Rate:%d","\"Interface:%s\,Baud Rate:%d\"","ds","s_Interface:%s\,Baud_Rate:%d_00523e1c","true",""
"00523e38","wl_uartparams","\"wl_uartparams\"","ds","s_wl_uartparams_00523e38","true",""
"00523e48","%s: could not parse \"%s\" as an int for the uart interface 
","\"%s: could not parse \\"%s\\" as an int for the uart interface \n\"","ds","s_%s:_could_not_parse_\"%s\"_as_an_i_00523e48","true",""
"00523e84","%s: could not parse \"%s\" as an int forbaud rate
","\"%s: could not parse \\"%s\\" as an int forbaud rate\n\"","ds","s_%s:_could_not_parse_\"%s\"_as_an_i_00523e84","true",""
"00523eb8","%s: you need to set a Baud Rate\, '-b <5|2>'
","\"%s: you need to set a Baud Rate\, '-b <5|2>'\n\"","ds","s_%s:_you_need_to_set_a_Baud_Rate\,_00523eb8","true",""
"00523ee8","Uart Parameters set.Baudrate:%d	 Interface:%d
","\"Uart Parameters set.Baudrate:%d\t Interface:%d\n\"","ds","s_Uart_Parameters_set.Baudrate:%d_I_00523ee8","true",""
"00523f18","wl_host_clk_sync: Error %d
","\"wl_host_clk_sync: Error %d\n\"","ds","s_wl_host_clk_sync:_Error_%d_00523f18","true",""
"00523f34","hostclksync_cap","\"hostclksync_cap\"","ds","s_hostclksync_cap_00523f34","true",""
"00523f44","wl_host_clk_sync: Set Error %d
","\"wl_host_clk_sync: Set Error %d\n\"","ds","s_wl_host_clk_sync:_Set_Error_%d_00523f44","true",""
"00523f64","memory alloc failure","\"memory alloc failure\"","ds","s_memory_alloc_failure_00523f64","true",""
"00523f7c","dflt_desense","\"dflt_desense\"","ds","s_dflt_desense_00523f7c","true",""
"00523f8c","noactcfm","\"noactcfm\"","ds","s_noactcfm_00523f8c","true",""
"00523f98","noactincr","\"noactincr\"","ds","s_noactincr_00523f98","true",""
"00523fa4","psense","\"psense\"","ds","s_psense_00523fa4","true",""
"00523fac","rxcrsthresh","\"rxcrsthresh\"","ds","s_rxcrsthresh_00523fac","true",""
"00523fb8","secdurlim","\"secdurlim\"","ds","s_secdurlim_00523fb8","true",""
"00523fc4","txopthresh","\"txopthresh\"","ds","s_txopthresh_00523fc4","true",""
"00523fd0","wl_dyn_bwsw_params: fail to set %d
","\"wl_dyn_bwsw_params: fail to set %d\n\"","ds","s_wl_dyn_bwsw_params:_fail_to_set_%_00523fd0","true",""
"00523ff4","wl_dyn_bwsw_params: fail to get params","\"wl_dyn_bwsw_params: fail to get params\"","ds","s_wl_dyn_bwsw_params:_fail_to_get_p_00523ff4","true",""
"0052401c","Version=%d
","\"Version=%d\n\"","ds","s_Version=%d_0052401c","true",""
"00524028","actvcfm=%d
","\"actvcfm=%d\n\"","ds","s_actvcfm=%d_00524028","true",""
"00524034","noactcfm=%d
","\"noactcfm=%d\n\"","ds","s_noactcfm=%d_00524034","true",""
"00524044","noactincr=%d
","\"noactincr=%d\n\"","ds","s_noactincr=%d_00524044","true",""
"00524054","psense=%d
","\"psense=%d\n\"","ds","s_psense=%d_00524054","true",""
"00524060","rxcrsthresh=%d
","\"rxcrsthresh=%d\n\"","ds","s_rxcrsthresh=%d_00524060","true",""
"00524070","secdurlim=%d
","\"secdurlim=%d\n\"","ds","s_secdurlim=%d_00524070","true",""
"00524080","txopthresh=%d
","\"txopthresh=%d\n\"","ds","s_txopthresh=%d_00524080","true",""
"00524090","Get Session Id failed:%s %x
","\"Get Session Id failed:%s %x\n\"","ds","s_Get_Session_Id_failed:%s_%x_00524090","true",""
"005240b0","
 Session_ID:%d 
","\"\r\n Session_ID:%d \r\n\"","ds","s_Session_ID:%d_005240b0","true",""
"005240c4","Get Session connection info failed:%s %x
","\"Get Session connection info failed:%s %x\n\"","ds","s_Get_Session_connection_info_fail_005240c4","true",""
"005240f0","Get Session Id(%d) info : 
Keep alive ipid       : %u
Keep alive seq num    : %u
Keep alive ack num    : %u
","\"Get Session Id(%d) info : \nKeep alive ipid       : %u\nKeep alive seq num    : %u\nKeep alive ack num    : %u\n\"","ds","s_Get_Session_Id(%d)_info_:_Keep_a_005240f0","true",""
"00524160","len = %d\, id = %d
","\"len = %d\, id = %d\n\"","ds","s_len_=_%d\,_id_=_%d_00524160","true",""
"00524174","set:%s %x
","\"set:%s %x\n\"","ds","s_set:%s_%x_00524174","true",""
"00524180"," invalid index:%d the data:%s
","\" invalid index:%d the data:%s\n\"","ds","s_invalid_index:%d_the_data:%s_00524180","true",""
"005241a0"," invalid row data format or number of parameters
","\" invalid row data format or number of parameters\n\"","ds","s_invalid_row_data_format_or_numbe_005241a0","true",""
"005241d4","written table entry:%d: mode:%d\, bt_pwr:%d\, bt_rssi:%d\, wl_rssi_high:%d\, wl_rssi_low:%d
","\"written table entry:%d: mode:%d\, bt_pwr:%d\, bt_rssi:%d\, wl_rssi_high:%d\, wl_rssi_low:%d\n\"","ds","s_written_table_entry:%d:_mode:%d\,_005241d4","true",""
"00524234","btc_dynctl: getbuf ioctl failed
","\"btc_dynctl: getbuf ioctl failed\n\"","ds","s_btc_dynctl:_getbuf_ioctl_failed_00524234","true",""
"00524258","could not parse %s as an int for default_btc_mode
","\"could not parse %s as an int for default_btc_mode\n\"","ds","s_could_not_parse_%s_as_an_int_for_00524258","true",""
"0052428c","could not parse %s as an int for dflt_dsns_level
","\"could not parse %s as an int for dflt_dsns_level\n\"","ds","s_could_not_parse_%s_as_an_int_for_0052428c","true",""
"005242c0","could not parse %s as an int for low_dsns_level
","\"could not parse %s as an int for low_dsns_level\n\"","ds","s_could_not_parse_%s_as_an_int_for_005242c0","true",""
"005242f4","could not parse %s as an int for mid_dsns_level
","\"could not parse %s as an int for mid_dsns_level\n\"","ds","s_could_not_parse_%s_as_an_int_for_005242f4","true",""
"00524328","could not parse %s as an int for high_dsns_level
","\"could not parse %s as an int for high_dsns_level\n\"","ds","s_could_not_parse_%s_as_an_int_for_00524328","true",""
"0052435c","could not parse %s as an int for flags 
","\"could not parse %s as an int for flags \n\"","ds","s_could_not_parse_%s_as_an_int_for_0052435c","true",""
"00524388","could not parse %s as an int for msw_rows
","\"could not parse %s as an int for msw_rows\n\"","ds","s_could_not_parse_%s_as_an_int_for_00524388","true",""
"005243b4","array index:%d >= MAX:%d !
","\"array index:%d >= MAX:%d !\n\"","ds","s_array_index:%d_>=_MAX:%d_!_005243b4","true",""
"005243d0","could not parse %s as an int for dsns_rows
","\"could not parse %s as an int for dsns_rows\n\"","ds","s_could_not_parse_%s_as_an_int_for_005243d0","true",""
"005243fc","array index;%d >= MAX:%d !
","\"array index;%d >= MAX:%d !\n\"","ds","s_array_index;%d_>=_MAX:%d_!_005243fc","true",""
"00524418","could not parse %s as an int for btrssi_hysteresis 
","\"could not parse %s as an int for btrssi_hysteresis \n\"","ds","s_could_not_parse_%s_as_an_int_for_00524418","true",""
"00524450","btc_dynctl: fail to set %d
","\"btc_dynctl: fail to set %d\n\"","ds","s_btc_dynctl:_fail_to_set_%d_00524450","true",""
"0052446c"," === btc dynctl: ===","\" === btc dynctl: ===\"","ds","s_===_btc_dynctl:_===_0052446c","true",""
"00524484","DYNCTL(0x%x): %s\, Desense:%s\, Mode:%s
","\"DYNCTL(0x%x): %s\, Desense:%s\, Mode:%s\n\"","ds","s_DYNCTL(0x%x):_%s\,_Desense:%s\,_Mo_00524484","true",""
"005244ac","dflt_dsns_level:%d
","\"dflt_dsns_level:%d\n\"","ds","s_dflt_dsns_level:%d_005244ac","true",""
"005244c0","low_dsns_level:%d
","\"low_dsns_level:%d\n\"","ds","s_low_dsns_level:%d_005244c0","true",""
"005244d4","mid_dsns_level:%d
","\"mid_dsns_level:%d\n\"","ds","s_mid_dsns_level:%d_005244d4","true",""
"005244e8","high_dsns_level:%d
","\"high_dsns_level:%d\n\"","ds","s_high_dsns_level:%d_005244e8","true",""
"005244fc","btrssi msw hysteresis %d dBm
","\"btrssi msw hysteresis %d dBm\n\"","ds","s_btrssi_msw_hysteresis_%d_dBm_005244fc","true",""
"0052451c","default_btc_mode:%d
","\"default_btc_mode:%d\n\"","ds","s_default_btc_mode:%d_0052451c","true",""
"00524534","--- coex mode switch data table msw_rows:%d ---
","\"--- coex mode switch data table msw_rows:%d ---\n\"","ds","s_---_coex_mode_switch_data_table_m_00524534","true",""
"00524568","row:%d: btcmode:%d\, bt_pwr:%d\, bt_rssi:%d\, wl_rssi_high:%d\, wl_rssi_low:%d
","\"row:%d: btcmode:%d\, bt_pwr:%d\, bt_rssi:%d\, wl_rssi_high:%d\, wl_rssi_low:%d\n\"","ds","s_row:%d:_btcmode:%d\,_bt_pwr:%d\,_b_00524568","true",""
"005245b4","--- wl desense data table dsns_rows:%d ---
","\"--- wl desense data table dsns_rows:%d ---\n\"","ds","s_---_wl_desense_data_table_dsns_r_005245b4","true",""
"005245e0","command doesn't accept any params
","\"command doesn't accept any params\n\"","ds","s_command_doesn't_accept_any_param_005245e0","true",""
"00524604","btc_dynctl: getbuf ioctl failed","\"btc_dynctl: getbuf ioctl failed\"","ds","s_btc_dynctl:_getbuf_ioctl_failed_00524604","true",""
"00524624","--- btc dynctl status ---:","\"--- btc dynctl status ---:\"","ds","s_---_btc_dynctl_status_---:_00524624","true",""
"00524640","simulation mode:%s
","\"simulation mode:%s\n\"","ds","s_simulation_mode:%s_00524640","true",""
"00524654","bt_pwr_shm %x
","\"bt_pwr_shm %x\n\"","ds","s_bt_pwr_shm_%x_00524654","true",""
"00524664","bt_pwr:%d dBm
","\"bt_pwr:%d dBm\n\"","ds","s_bt_pwr:%d_dBm_00524664","true",""
"00524674","bt_rssi:%d dBm
","\"bt_rssi:%d dBm\n\"","ds","s_bt_rssi:%d_dBm_00524674","true",""
"00524684","wl_rssi:%d dBm
","\"wl_rssi:%d dBm\n\"","ds","s_wl_rssi:%d_dBm_00524684","true",""
"00524694","dsns_level:%d
","\"dsns_level:%d\n\"","ds","s_dsns_level:%d_00524694","true",""
"005246a4","btc_mode:%d
","\"btc_mode:%d\n\"","ds","s_btc_mode:%d_005246a4","true",""
"005246b4","could not parse %s as an int for sim_btpwr
","\"could not parse %s as an int for sim_btpwr\n\"","ds","s_could_not_parse_%s_as_an_int_for_005246b4","true",""
"005246e0","could not parse %s as an int for sim_btrssi
","\"could not parse %s as an int for sim_btrssi\n\"","ds","s_could_not_parse_%s_as_an_int_for_005246e0","true",""
"00524710","could not parse %s as an int for sim_wlrssi
","\"could not parse %s as an int for sim_wlrssi\n\"","ds","s_could_not_parse_%s_as_an_int_for_00524710","true",""
"00524740","%s: failed to set %d
","\"%s: failed to set %d\n\"","ds","s_%s:_failed_to_set_%d_00524740","true",""
"00524758","btc dynctl simulation mode:%s
 BT pwr:%ddBm
 BT rssi:%ddBm
 WL ssi:%ddBm
","\"btc dynctl simulation mode:%s\n BT pwr:%ddBm\n BT rssi:%ddBm\n WL ssi:%ddBm\n\"","ds","s_btc_dynctl_simulation_mode:%s_BT_00524758","true",""
"005247a4","wl_btcoex_dynctl_sim","\"wl_btcoex_dynctl_sim\"","ds","s_wl_btcoex_dynctl_sim_005247a4","true",""
"005247bc","wl_btcoex_dynctl","\"wl_btcoex_dynctl\"","ds","s_wl_btcoex_dynctl_005247bc","true",""
"005247d0","wl_interface_create_action","\"wl_interface_create_action\"","ds","s_wl_interface_create_action_005247d0","true",""
"005247ec","wl_pcie_bus_throughput_params","\"wl_pcie_bus_throughput_params\"","ds","s_wl_pcie_bus_throughput_params_005247ec","true",""
"00524814","wl_wnm_bsstrans_req","\"wl_wnm_bsstrans_req\"","ds","s_wl_wnm_bsstrans_req_00524814","true",""
